ID_BIOGRID;ID_KEGG;INDICE;PATHWAY;LOCALISATION
851226;YAL007C;5883;None;['ER']
851229;YAL068C;5884;None;None
851230;YAL067C;5885;None;None
851232;YAL065C;5886;None;None
851233;YAL064W-B;5887;None;None
851234;YAL064C-A;5888;None;None
851236;YAL063C;5889;None;None
851237;YAL062W;5890;Arginine biosynthesis;None
851238;YAL061W;5891;Butanoate metabolism;['CYTOPLASM']
851239;YAL060W;5892;Butanoate metabolism;['CYTOPLASM']
851240;YAL059W;5893;None;['NUCLEUS']
851241;YAL058W;5894;Protein processing in endoplasmic reticulum;['ER']
851243;YAL056W;5895;None;['CYTOPLASM']
851244;YAL055W;5896;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'PEROXISOME']
851245;YAL054C;5897;Glycolysis / Gluconeogenesis;['CYTOPLASM', 'NUCLEUS']
851246;YAL053W;5898;None;['BUD TIP']
851247;YAL051W;5899;None;None
851248;YAL049C;5900;None;['CYTOPLASM']
851249;YAL048C;5901;None;None
851250;YAL047C;5902;None;['CYTOPLASM']
851251;YAL046C;5903;None;None
851252;YAL044W-A;5904;None;None
851254;YAL044C;5905;Glycine, serine and threonine metabolism;['MITOCHONDRIA']
851255;YAL043C;5906;mRNA surveillance pathway;['NUCLEUS']
851256;YAL042W;5907;None;None
851259;YAL005C;5908;Spliceosome;['CYTOPLASM']
851260;YAL003W;5909;None;None
851261;YAL002W;5910;Autophagy - yeast;None
851262;YAL001C;5911;None;['NUCLEUS', 'CYTOPLASM']
851263;YAR002W;5912;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
851264;YAR002C-A;5913;None;['VACUOLAR MEMBRANE']
851265;YAR003W;5914;None;['NUCLEUS']
851266;YAR007C;5915;DNA replication;['CYTOPLASM']
851267;YAR008W;5916;None;None
851268;YAR009C;5917;None;['CYTOPLASM']
851269;YAR010C;5918;None;None
100337511;None;5919;None;None
851271;YAR014C;5920;None;['CYTOPLASM']
851272;YAR015W;5921;Purine metabolism;['CYTOPLASM']
851273;YAR018C;5922;None;None
851274;YAR019C;5923;Cell cycle - yeast;['CYTOPLASM']
851275;YAR020C;5924;None;None
851276;YAR023C;5925;None;None
851277;tL(CAA)A;5926;None;None
851279;YAR027W;5927;None;None
851280;YAR028W;5928;None;None
851281;YAR029W;5929;None;None
851282;YAR031W;5930;None;None
851284;YAR033W;5931;None;None
851285;YAR035W;5932;Peroxisome;None
851286;YAR042W;5933;None;None
851289;YAR050W;5934;None;None
851292;YAR061W;5935;None;None
851293;YAR062W;5936;None;None
851294;YAR064W;5937;None;None
851295;YAR066W;5938;None;None
851296;YAR068W;5939;None;None
851299;YAR071W;5940;Thiamine metabolism;['CYTOPLASM']
851302;YDL224C;5941;None;['CYTOPLASM']
851303;YDL223C;5942;None;['CYTOPLASM']
851304;YDL222C;5943;None;['CELL PERIPHERY']
851306;YDL220C;5944;None;['CYTOPLASM']
851307;YDL219W;5945;None;['CYTOPLASM']
851308;YDL218W;5946;None;None
851309;YDL217C;5947;None;None
851310;YDL216C;5948;None;['CYTOPLASM']
851311;YDL215C;5949;Arginine biosynthesis;None
851312;YDL214C;5950;None;None
851313;YDL213C;5951;None;None
851314;YDL212W;5952;None;['ER']
851315;YDL211C;5953;None;['CYTOPLASM']
851317;YDL210W;5954;None;None
851318;YDL209C;5955;None;['NUCLEUS']
851319;YDL208W;5956;Ribosome biogenesis in eukaryotes;['NUCLEOLUS', 'NUCLEUS']
851320;YDL207W;5957;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
851321;YDL206W;5958;None;None
851322;YDL205C;5959;Porphyrin metabolism;['CYTOPLASM']
851323;YDL204W;5960;None;['ER']
851324;YDL203C;5961;None;['CYTOPLASM']
851325;YDL202W;5962;Ribosome;['MITOCHONDRIA']
851326;YDL201W;5963;None;['NUCLEUS']
851327;YDL200C;5964;None;None
851328;YDL199C;5965;None;None
851329;YDL198C;5966;None;None
851330;YDL197C;5967;None;['NUCLEUS']
851332;YDL195W;5968;Protein processing in endoplasmic reticulum;['PUNCTATE COMPOSITE']
851333;YDL194W;5969;Meiosis - yeast;None
851334;YDL193W;5970;Terpenoid backbone biosynthesis;None
851335;YDL192W;5971;Endocytosis;['PUNCTATE COMPOSITE', 'GOLGI']
851336;YDL191W;5972;Ribosome;['CYTOPLASM']
851337;YDL190C;5973;Ubiquitin mediated proteolysis;None
851338;YDL189W;5974;None;['CYTOPLASM']
851339;YDL188C;5975;mRNA surveillance pathway;['CYTOPLASM']
851340;YDL186W;5976;None;None
851342;YDL185W;5977;Oxidative phosphorylation;None
851344;YDL184C;5978;Ribosome;['CYTOPLASM']
851345;YDL183C;5979;None;None
851346;YDL182W;5980;Lysine biosynthesis;None
851347;YDL181W;5981;None;['MITOCHONDRIA']
851348;YDL248W;5982;None;None
851350;YDL247W;5983;None;None
851351;YDL246C;5984;Pentose and glucuronate interconversions;None
851352;YDL245C;5985;Meiosis - yeast;None
851353;YDL244W;5986;Thiamine metabolism;None
851354;YDL243C;5987;None;None
851356;YDL241W;5988;None;None
851358;YDL240W;5989;None;['CYTOPLASM']
851359;YDL239C;5990;None;None
851360;YDL238C;5991;Purine metabolism;['CYTOPLASM']
851361;YDL237W;5992;None;None
851362;YDL236W;5993;None;['CYTOPLASM']
851363;YDL235C;5994;MAPK signaling pathway - yeast;['CYTOPLASM']
851364;YDL234C;5995;None;['CYTOPLASM', 'FOCI']
851365;YDL233W;5996;None;None
851366;YDL232W;5997;N-Glycan biosynthesis;['ER']
851367;YDL231C;5998;None;None
851368;YDL230W;5999;None;['CYTOPLASM']
851369;YDL229W;6000;Spliceosome;['CYTOPLASM']
851371;YDL227C;6001;None;['NUCLEUS']
851372;YDL226C;6002;Endocytosis;['CYTOPLASM']
851373;YDL225W;6003;None;['BUD NECK', 'CYTOPLASM']
851374;YDL180W;6004;None;None
851375;YDL179W;6005;Cell cycle - yeast;None
851376;YDL178W;6006;Pyruvate metabolism;['MITOCHONDRIA']
851377;YDL177C;6007;None;None
851378;YDL176W;6008;None;None
851379;YDL175C;6009;RNA degradation;['NUCLEUS']
851380;YDL174C;6010;Pyruvate metabolism;['MITOCHONDRIA']
851381;YDL173W;6011;None;['CELL PERIPHERY']
851383;YDL171C;6012;Alanine, aspartate and glutamate metabolism;['CYTOPLASM', 'FOCI']
851384;YDL170W;6013;None;['NUCLEUS']
851385;YDL169C;6014;None;None
851386;YDL168W;6015;Glycolysis / Gluconeogenesis;['CYTOPLASM']
851387;YDL167C;6016;None;['CYTOPLASM']
851388;YDL166C;6017;Purine metabolism;['NUCLEUS']
851389;YDL165W;6018;RNA degradation;['CYTOPLASM']
851391;YDL164C;6019;DNA replication;['MITOCHONDRIA', 'NUCLEUS']
851392;YDL161W;6020;Endocytosis;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
851394;YDL160C;6021;RNA degradation;['CYTOPLASM', 'FOCI']
851395;YDL159W-A;6022;None;None
851396;YDL159W;6023;MAPK signaling pathway - yeast;['CYTOPLASM']
851398;YDL157C;6024;None;None
851399;YDL156W;6025;None;None
851400;YDL155W;6026;Cell cycle - yeast;['CYTOPLASM', 'NUCLEUS']
851401;YDL154W;6027;None;None
851403;YDL153C;6028;None;None
851404;YDL150W;6029;RNA polymerase;['NUCLEUS', 'CYTOPLASM']
851406;YDL149W;6030;Autophagy - other;None
851407;YDL148C;6031;None;None
851408;YDL147W;6032;Proteasome;['NUCLEUS', 'CYTOPLASM', 'PROTEASOME']
851409;YDL146W;6033;None;['CYTOPLASM']
851410;YDL145C;6034;None;['CYTOPLASM', 'PUNCTATE COMPOSITE', 'GOLGI']
851411;YDL144C;6035;None;['CYTOPLASM']
851412;YDL143W;6036;None;None
851413;YDL142C;6037;Glycerophospholipid metabolism;['MITOCHONDRIA']
851414;YDL141W;6038;Biotin metabolism;['CYTOPLASM']
851415;YDL140C;6039;RNA polymerase;['NUCLEUS', 'CYTOPLASM']
851416;YDL139C;6040;None;['CYTOPLASM']
851417;YDL138W;6041;Meiosis - yeast;None
851418;YDL137W;6042;Endocytosis;['PUNCTATE COMPOSITE', 'GOLGI']
851419;YDL136W;6043;Ribosome;['CYTOPLASM']
851420;YDL135C;6044;None;['CYTOPLASM']
851421;YDL134C;6045;mRNA surveillance pathway;['CYTOPLASM']
851422;YDL133C-A;6046;Ribosome;['CYTOPLASM']
851423;YDL133W;6047;None;None
851424;YDL132W;6048;Cell cycle - yeast;['CYTOPLASM']
851425;YDL131W;6049;Lysine biosynthesis;None
851426;YDL130W-A;6050;None;['MITOCHONDRIA']
851427;YDL130W;6051;Ribosome;['CYTOPLASM']
851428;YDL129W;6052;None;['CYTOPLASM']
818660;AT2G40650;6053;None;None
851429;YDL128W;6054;None;['ER']
851430;YDL127W;6055;Cell cycle - yeast;None
851431;YDL126C;6056;Protein processing in endoplasmic reticulum;['CYTOPLASM', 'NUCLEUS']
851432;YDL125C;6057;None;['CYTOPLASM']
851433;YDL124W;6058;None;['NUCLEUS', 'CYTOPLASM']
851434;YDL123W;6059;None;['VACUOLAR MEMBRANE']
851435;YDL122W;6060;None;['CYTOPLASM']
851436;YDL121C;6061;None;None
851437;YDL120W;6062;Porphyrin metabolism;['MITOCHONDRIA']
851439;YDL119C;6063;None;['MITOCHONDRIA']
851440;YDL117W;6064;None;['CYTOPLASM']
851441;YDL116W;6065;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
851442;YDL115C;6066;None;['CYTOPLASM']
851444;YDL114W;6067;None;None
851445;YDL113C;6068;None;None
851446;YDL112W;6069;None;['CYTOPLASM', 'NUCLEUS']
851447;YDL111C;6070;RNA degradation;['NUCLEOLUS']
851448;YDL110C;6071;None;None
851449;YDL109C;6072;None;None
851450;YDL108W;6073;Basal transcription factors;['NUCLEUS']
851451;YDL107W;6074;None;['MITOCHONDRIA']
851452;YDL106C;6075;Cell cycle - yeast;['CYTOPLASM']
851453;YDL105W;6076;None;['NUCLEUS']
851454;YDL104C;6077;None;['MITOCHONDRIA']
851455;YDL103C;6078;Amino sugar and nucleotide sugar metabolism;['CYTOPLASM']
851456;YDL102W;6079;DNA replication;['PUNCTATE COMPOSITE']
851457;YDL101C;6080;Cell cycle - yeast;['NUCLEUS']
851458;YDL100C;6081;Protein export;['CYTOPLASM']
851459;YDL099W;6082;None;['PUNCTATE COMPOSITE', 'GOLGI']
851460;YDL098C;6083;Spliceosome;['NUCLEUS']
851461;YDL097C;6084;Proteasome;['NUCLEUS', 'CYTOPLASM', 'PROTEASOME']
851462;YDL095W;6085;Other types of O-glycan biosynthesis;['ER']
851464;YDL093W;6086;Other types of O-glycan biosynthesis;None
851466;YDL092W;6087;Protein export;['NUCLEOLUS']
851467;YDL091C;6088;None;['PUNCTATE COMPOSITE']
851468;YDL090C;6089;Terpenoid backbone biosynthesis;['CYTOPLASM']
851469;YDL089W;6090;None;['ER']
851470;YDL088C;6091;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
851471;YDL087C;6092;None;['NUCLEUS']
851472;YDL086W;6093;Metabolic pathways;None
851473;YDL085C-A;6094;None;['NUCLEUS', 'CYTOPLASM']
851474;YDL085W;6095;Oxidative phosphorylation;None
851475;YDL084W;6096;Nucleocytoplasmic transport;None
851476;YDL083C;6097;Ribosome;['CYTOPLASM']
851477;YDL082W;6098;Ribosome;['CYTOPLASM', 'FOCI']
851478;YDL081C;6099;Ribosome;['CYTOPLASM']
851479;YDL080C;6100;Glycolysis / Gluconeogenesis;['CYTOPLASM', 'NUCLEUS']
851480;YDL079C;6101;None;None
851481;YDL078C;6102;Citrate cycle (TCA cycle);['CYTOPLASM']
851482;YDL077C;6103;Autophagy - yeast;None
851483;YDL076C;6104;None;['NUCLEUS']
851484;YDL075W;6105;Ribosome;None
851485;YDL074C;6106;None;['NUCLEUS']
851486;YDL073W;6107;None;None
851487;YDL072C;6108;Protein processing in endoplasmic reticulum;['ER']
851488;YDL070W;6109;None;['NUCLEUS', 'CYTOPLASM']
851491;YDL069C;6110;None;None
851492;YDL067C;6111;Oxidative phosphorylation;['MITOCHONDRIA']
851493;YDL066W;6112;Citrate cycle (TCA cycle);['MITOCHONDRIA']
851494;YDL065C;6113;Peroxisome;['CYTOPLASM', 'PEROXISOME']
851495;YDL064W;6114;Nucleocytoplasmic transport;['CYTOPLASM', 'NUCLEUS']
851497;YDL063C;6115;None;['NUCLEUS']
851498;YDL061C;6116;Ribosome;['CYTOPLASM']
851499;YDL060W;6117;None;['CYTOPLASM', 'NUCLEUS']
851500;YDL059C;6118;Homologous recombination;None
851501;YDL058W;6119;None;['PUNCTATE COMPOSITE']
851502;YDL057W;6120;None;None
851503;YDL056W;6121;Cell cycle - yeast;None
851504;YDL055C;6122;Fructose and mannose metabolism;['CYTOPLASM']
851505;tK(UUU)D;6123;None;None
851506;YDL054C;6124;None;['VACUOLAR MEMBRANE']
851507;YDL053C;6125;None;['CYTOPLASM']
851508;YDL052C;6126;Glycerolipid metabolism;['ER']
851509;YDL051W;6127;None;['NUCLEUS']
851511;YDL049C;6128;None;None
851512;YDL048C;6129;None;['CYTOPLASM']
851513;YDL047W;6130;None;None
851514;YDL046W;6131;None;['ER']
851515;YDL045W-A;6132;None;['MITOCHONDRIA']
851516;YDL045C;6133;Riboflavin metabolism;['CYTOPLASM']
851517;YDL044C;6134;None;['MITOCHONDRIA']
851518;YDL043C;6135;Spliceosome;['NUCLEUS']
851520;YDL042C;6136;Nicotinate and nicotinamide metabolism;['NUCLEAR PERIPHERY']
851521;YDL040C;6137;None;['CYTOPLASM']
851522;YDL039C;6138;None;None
851524;YDL037C;6139;None;None
851525;YDL036C;6140;None;['CYTOPLASM']
851527;YDL035C;6141;Meiosis - yeast;None
851529;YDL033C;6142;None;['PUNCTATE COMPOSITE']
851530;YDL031W;6143;None;None
851531;YDL030W;6144;Spliceosome;['NUCLEUS']
851532;YDL029W;6145;Autophagy - yeast;['CYTOPLASM', 'PUNCTATE COMPOSITE']
851533;YDL028C;6146;Cell cycle - yeast;['NUCLEUS', 'CYTOPLASM']
851535;YDL027C;6147;None;['MITOCHONDRIA']
851536;YDL025C;6148;None;None
851537;YDL024C;6149;Thiamine metabolism;None
851539;YDL022W;6150;Glycerophospholipid metabolism;['PUNCTATE COMPOSITE', 'CYTOPLASM']
851541;YDL021W;6151;Glycolysis / Gluconeogenesis;['NUCLEUS', 'CYTOPLASM']
851542;YDL020C;6152;None;['CYTOPLASM', 'NUCLEUS', 'PROTEASOME']
851543;YDL019C;6153;None;['CELL PERIPHERY']
851544;YDL018C;6154;None;['PUNCTATE COMPOSITE', 'GOLGI']
851545;YDL017W;6155;Cell cycle - yeast;['CYTOPLASM', 'NUCLEUS']
851547;YDL015C;6156;Fatty acid elongation;['ER']
851548;YDL014W;6157;Ribosome biogenesis in eukaryotes;None
851549;YDL013W;6158;None;None
851550;YDL012C;6159;None;['CELL PERIPHERY']
851551;YDL010W;6160;None;None
851554;YDL008W;6161;Cell cycle - yeast;['VACUOLAR MEMBRANE']
851555;tT(AGU)D;6162;None;None
851557;YDL007W;6163;Proteasome;None
851558;YDL006W;6164;MAPK signaling pathway - yeast;None
851559;YDL005C;6165;None;['NUCLEUS']
851560;YDL004W;6166;Oxidative phosphorylation;None
851561;YDL003W;6167;Cell cycle - yeast;['NUCLEUS']
851562;YDL002C;6168;ATP-dependent chromatin remodeling;['NUCLEUS']
851563;YDL001W;6169;None;['CYTOPLASM']
851564;YDR001C;6170;Starch and sucrose metabolism;['CYTOPLASM']
851565;YDR002W;6171;None;None
851566;YDR003W;6172;None;None
851567;YDR004W;6173;Homologous recombination;['CYTOPLASM', 'NUCLEUS', 'LOW SIGNAL']
851568;YDR005C;6174;None;None
851569;YDR006C;6175;None;None
851570;YDR007W;6176;Phenylalanine, tyrosine and tryptophan biosynthesis;None
851572;YDR009W;6177;Galactose metabolism;['CYTOPLASM']
851574;YDR011W;6178;ABC transporters;['CELL PERIPHERY']
851575;YDR012W;6179;Ribosome;['CYTOPLASM']
851576;YDR013W;6180;None;None
851577;YDR014W;6181;None;['NUCLEUS']
851579;YDR016C;6182;None;['SPINDLE POLE']
851580;YDR017C;6183;Phosphatidylinositol signaling system;['CYTOPLASM']
851581;YDR018C;6184;None;None
851582;YDR019C;6185;Glycine, serine and threonine metabolism;['MITOCHONDRIA']
851583;YDR020C;6186;Pyrimidine metabolism;None
851584;YDR021W;6187;Nucleocytoplasmic transport;['NUCLEUS']
851585;YDR022C;6188;Autophagy - yeast;None
851587;YDR023W;6189;Aminoacyl-tRNA biosynthesis;['NUCLEUS', 'CYTOPLASM']
851589;YDR025W;6190;Ribosome;['CYTOPLASM']
851590;YDR026C;6191;None;['NUCLEOLUS']
851591;YDR027C;6192;None;['PUNCTATE COMPOSITE', 'GOLGI']
851592;YDR028C;6193;None;['CYTOPLASM']
851594;YDR030C;6194;Nucleotide excision repair;None
851595;YDR031W;6195;None;None
851596;YDR032C;6196;Ubiquinone and other terpenoid-quinone biosynthesis;['PUNCTATE COMPOSITE']
851597;YDR033W;6197;None;['CELL PERIPHERY']
851598;YDR034C;6198;None;['NUCLEUS', 'CYTOPLASM']
851599;YDR034C-D;6199;None;None
851600;YDR034C-C;6200;None;None
851602;YDR034C-A;6201;None;None
851603;tQ(UUG)D1;6202;None;None
851604;YDR034W-B;6203;None;['CELL PERIPHERY']
851605;YDR035W;6204;Phenylalanine, tyrosine and tryptophan biosynthesis;['CYTOPLASM', 'NUCLEUS']
851606;YDR036C;6205;Valine, leucine and isoleucine degradation;['MITOCHONDRIA']
851607;YDR037W;6206;Aminoacyl-tRNA biosynthesis;None
851608;YDR038C;6207;None;['CELL PERIPHERY']
851609;YDR039C;6208;None;['CELL PERIPHERY']
851610;YDR040C;6209;None;['CELL PERIPHERY']
851611;YDR041W;6210;Ribosome;['MITOCHONDRIA']
851612;YDR042C;6211;None;None
851613;YDR043C;6212;None;['NUCLEOLUS', 'CYTOPLASM']
851614;YDR044W;6213;Porphyrin metabolism;['CYTOPLASM']
851615;YDR045C;6214;RNA polymerase;None
851616;YDR046C;6215;None;['CELL PERIPHERY', 'VACUOLE']
851617;YDR047W;6216;Porphyrin metabolism;['CYTOPLASM']
851618;YDR049W;6217;None;['CYTOPLASM']
851620;YDR050C;6218;Glycolysis / Gluconeogenesis;['CYTOPLASM']
851621;YDR051C;6219;None;None
851623;YDR052C;6220;Cell cycle - yeast;['CYTOPLASM']
851624;YDR054C;6221;Ubiquitin mediated proteolysis;['NUCLEUS']
851625;YDR055W;6222;None;['ER']
851626;YDR056C;6223;None;['ER']
851627;YDR057W;6224;Protein processing in endoplasmic reticulum;None
851628;YDR058C;6225;Glycerolipid metabolism;None
851629;tR(UCU)D;6226;None;None
851630;tD(GUC)D;6227;None;None
851631;YDR059C;6228;Polycomb repressive complex;None
851632;YDR060W;6229;None;['NUCLEOLUS', 'NUCLEUS']
851633;YDR061W;6230;None;['MITOCHONDRIA']
851634;YDR062W;6231;Sphingolipid metabolism;['ER']
851635;YDR063W;6232;None;['CYTOPLASM']
851636;YDR064W;6233;Ribosome;None
851637;YDR065W;6234;None;['MITOCHONDRIA']
851638;YDR066C;6235;None;['CYTOPLASM']
851639;YDR067C;6236;None;None
851640;YDR068W;6237;None;['CYTOPLASM', 'FOCI']
851641;YDR069C;6238;Endocytosis;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ENDOSOME']
851642;YDR070C;6239;None;['MITOCHONDRIA']
851643;YDR071C;6240;None;['CYTOPLASM']
851644;YDR072C;6241;None;None
851645;YDR073W;6242;None;None
851646;YDR074W;6243;Starch and sucrose metabolism;['CYTOPLASM']
851647;YDR075W;6244;None;['CYTOPLASM']
851648;YDR076W;6245;Homologous recombination;None
851649;YDR077W;6246;None;['ER']
851650;YDR078C;6247;None;None
851651;YDR079W;6248;None;['MITOCHONDRIA']
851652;YDR079C-A;6249;Basal transcription factors;['NUCLEUS']
851653;YDR080W;6250;Autophagy - yeast;['PUNCTATE COMPOSITE']
851654;YDR081C;6251;None;['NUCLEUS']
851655;YDR082W;6252;None;None
851656;YDR083W;6253;None;['NUCLEUS']
851657;YDR084C;6254;None;['PUNCTATE COMPOSITE', 'GOLGI']
851658;YDR085C;6255;None;None
851659;YDR086C;6256;Protein export;['ER']
851660;YDR087C;6257;None;None
851661;YDR088C;6258;Spliceosome;['NUCLEUS']
851662;tR(ACG)D;6259;None;None
851663;YDR089W;6260;None;None
851664;YDR090C;6261;None;None
851665;YDR091C;6262;None;['CYTOPLASM']
851666;YDR092W;6263;Ubiquitin mediated proteolysis;['CYTOPLASM']
851667;YDR093W;6264;None;['CELL PERIPHERY', 'BUD TIP']
851670;YDR096W;6265;Longevity regulating pathway - multiple species;['NUCLEUS']
851671;YDR097C;6266;Mismatch repair;None
851672;YDR098C;6267;None;['CYTOPLASM']
851673;tQ(UUG)D2;6268;None;None
851674;YDR098C-B;6269;None;None
851675;YDR098C-A;6270;None;None
851676;YDR099W;6271;MAPK signaling pathway - yeast;['CYTOPLASM']
851677;YDR100W;6272;None;['PUNCTATE COMPOSITE', 'GOLGI']
851678;YDR101C;6273;None;['NUCLEUS']
851680;YDR103W;6274;MAPK signaling pathway - yeast;['CYTOPLASM']
851681;YDR104C;6275;None;None
851682;YDR105C;6276;None;None
851683;YDR106W;6277;None;None
851685;YDR107C;6278;None;None
851686;YDR108W;6279;None;['CYTOPLASM']
851687;YDR109C;6280;Pentose and glucuronate interconversions;None
851688;YDR110W;6281;Cell cycle - yeast;None
851690;YDR111C;6282;Arginine biosynthesis;['CYTOPLASM']
851691;YDR113C;6283;Cell cycle - yeast;None
851692;YDR115W;6284;Ribosome;['MITOCHONDRIA']
851693;YDR114C;6285;None;None
851694;YDR116C;6286;Ribosome;['MITOCHONDRIA']
851695;YDR117C;6287;None;None
851696;YDR118W;6288;Cell cycle - yeast;['CYTOPLASM', 'NUCLEUS']
851697;YDR119W;6289;None;['NUCLEUS']
851698;YDR120C;6290;None;['NUCLEUS']
851699;YDR121W;6291;DNA replication;['CYTOPLASM']
851700;YDR122W;6292;None;None
851701;YDR123C;6293;None;['NUCLEUS']
851702;YDR124W;6294;None;None
851703;YDR125C;6295;None;['MITOCHONDRIA']
851704;YDR126W;6296;None;None
851705;YDR127W;6297;Phenylalanine, tyrosine and tryptophan biosynthesis;['CYTOPLASM']
851706;YDR128W;6298;None;None
851707;YDR129C;6299;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
851708;YDR130C;6300;None;['NUCLEUS', 'CYTOPLASM']
851709;YDR131C;6301;None;None
851710;YDR132C;6302;None;['CYTOPLASM']
851712;YDR134C;6303;None;None
851713;YDR135C;6304;ABC transporters;['VACUOLAR MEMBRANE']
851714;YDR137W;6305;None;['PUNCTATE COMPOSITE', 'GOLGI']
851716;YDR138W;6306;None;['CYTOPLASM', 'NUCLEUS']
851717;YDR139C;6307;None;None
851718;YDR140W;6308;None;['CYTOPLASM']
851719;YDR141C;6309;None;['PUNCTATE COMPOSITE', 'GOLGI']
851720;YDR142C;6310;Peroxisome;None
851721;YDR143C;6311;None;None
851722;YDR144C;6312;MAPK signaling pathway - yeast;None
851723;YDR145W;6313;Basal transcription factors;['NUCLEUS']
851724;YDR146C;6314;Cell cycle - yeast;['CYTOPLASM']
851725;YDR147W;6315;Glycerophospholipid metabolism;['CYTOPLASM']
851726;YDR148C;6316;Citrate cycle (TCA cycle);['MITOCHONDRIA']
851727;YDR150W;6317;None;['PUNCTATE COMPOSITE']
851729;YDR151C;6318;None;None
851730;YDR152W;6319;None;['CYTOPLASM']
851731;YDR153C;6320;Endocytosis;['PUNCTATE COMPOSITE', 'GOLGI']
851733;YDR155C;6321;None;['CYTOPLASM']
851734;YDR156W;6322;RNA polymerase;['NUCLEOLUS', 'NUCLEUS']
851736;YDR158W;6323;Glycine, serine and threonine metabolism;['CYTOPLASM']
851737;YDR159W;6324;None;['NUCLEAR PERIPHERY']
851738;YDR160W;6325;None;None
851739;YDR161W;6326;None;['NUCLEUS']
851740;YDR162C;6327;None;None
851741;YDR163W;6328;Spliceosome;None
851742;YDR164C;6329;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'BUD TIP']
851743;YDR165W;6330;None;None
851744;YDR166C;6331;None;['PUNCTATE COMPOSITE', 'CELL PERIPHERY']
851745;YDR167W;6332;Basal transcription factors;['NUCLEUS']
851746;YDR168W;6333;None;['CYTOPLASM']
851747;YDR169C;6334;None;['CYTOPLASM', 'NUCLEUS']
851748;YDR170C;6335;Endocytosis;['PUNCTATE COMPOSITE', 'GOLGI']
851749;tQ(UUG)D3;6336;None;None
851750;YDR170W-A;6337;None;['PUNCTATE COMPOSITE', 'CYTOPLASM']
851751;YDR171W;6338;Protein processing in endoplasmic reticulum;['CYTOPLASM', 'FOCI']
851752;YDR172W;6339;mRNA surveillance pathway;['CYTOPLASM']
851753;YDR173C;6340;Inositol phosphate metabolism;['CYTOPLASM']
851754;YDR174W;6341;None;['NUCLEOLUS']
851755;YDR175C;6342;None;['MITOCHONDRIA']
851756;YDR176W;6343;None;['NUCLEUS']
851757;YDR177W;6344;Ubiquitin mediated proteolysis;['CYTOPLASM']
851758;YDR178W;6345;Citrate cycle (TCA cycle);None
851759;YDR179C;6346;None;['CYTOPLASM']
851760;YDR179W-A;6347;None;None
851761;YDR180W;6348;Cell cycle - yeast;['NUCLEUS']
851762;YDR181C;6349;None;None
851763;YDR182W;6350;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;['CYTOPLASM']
851764;YDR183W;6351;None;None
851765;YDR184C;6352;None;['CYTOPLASM']
851766;YDR185C;6353;None;None
851767;YDR186C;6354;Protein export;['CYTOPLASM']
851768;YDR188W;6355;None;None
851770;YDR189W;6356;None;['PUNCTATE COMPOSITE', 'GOLGI']
851771;YDR190C;6357;ATP-dependent chromatin remodeling;['NUCLEUS', 'CYTOPLASM']
851772;YDR191W;6358;Nicotinate and nicotinamide metabolism;['NUCLEUS', 'CYTOPLASM']
